Provider,PotentialFraud,inp_claim_count,inp_total_reimb,inp_mean_reimb,inp_unique_bene,outp_claim_count,outp_total_reimb,outp_mean_reimb,outp_unique_bene,total_claim_count,total_reimb,total_unique_bene,claims_per_bene,inp_to_outp_ratio
PRV54196,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54197,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54198,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54199,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54200,No,8.0,116090.0,14511.25,8.0,,,,,8.0,116090.0,8.0,0.8888888888888888,8.0
PRV54201,No,3.0,7600.0,2533.3333333333335,3.0,,,,,3.0,7600.0,3.0,0.75,3.0
PRV54202,No,5.0,61000.0,12200.0,5.0,,,,,5.0,61000.0,5.0,0.8333333333333334,5.0
PRV54203,No,,,,,1.0,20.0,20.0,1.0,1.0,20.0,1.0,0.5,0.0
PRV54204,No,4.0,62200.0,15550.0,4.0,,,,,4.0,62200.0,4.0,0.8,4.0
PRV54205,No,7.0,55000.0,7857.142857142857,6.0,,,,,7.0,55000.0,6.0,1.0,7.0
PRV54206,No,1.0,10000.0,10000.0,1.0,3.0,560.0,186.66666666666666,2.0,4.0,10560.0,3.0,1.0,0.25
PRV54207,No,,,,,2.0,110.0,55.0,2.0,2.0,110.0,2.0,0.6666666666666666,0.0
PRV54208,No,6.0,63000.0,10500.0,6.0,,,,,6.0,63000.0,6.0,0.8571428571428571,6.0
PRV54209,Yes,11.0,81000.0,7363.636363636364,11.0,11.0,1160.0,105.45454545454545,11.0,22.0,82160.0,22.0,0.9565217391304348,0.9166666666666666
PRV54210,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54212,No,,,,,6.0,250.0,41.666666666666664,2.0,6.0,250.0,2.0,2.0,0.0
PRV54213,No,13.0,88000.0,6769.2307692307695,12.0,3.0,2210.0,736.6666666666666,3.0,16.0,90210.0,15.0,1.0,3.25
PRV54215,No,7.0,77000.0,11000.0,7.0,,,,,7.0,77000.0,7.0,0.875,7.0
PRV54216,No,6.0,79000.0,13166.666666666666,6.0,1.0,600.0,600.0,1.0,7.0,79600.0,7.0,0.875,3.0
PRV54217,No,,,,,1.0,80.0,80.0,1.0,1.0,80.0,1.0,0.5,0.0
PRV54219,No,,,,,5.0,190.0,38.0,2.0,5.0,190.0,2.0,1.6666666666666667,0.0
PRV54220,No,5.0,140000.0,28000.0,5.0,,,,,5.0,140000.0,5.0,0.8333333333333334,5.0
PRV54222,No,,,,,1.0,10.0,10.0,1.0,1.0,10.0,1.0,0.5,0.0
PRV54223,No,,,,,4.0,330.0,82.5,2.0,4.0,330.0,2.0,1.3333333333333333,0.0
PRV54224,No,,,,,1.0,60.0,60.0,1.0,1.0,60.0,1.0,0.5,0.0
PRV54225,Yes,,,,,3.0,2390.0,796.6666666666666,1.0,3.0,2390.0,1.0,1.5,0.0
PRV54226,No,,,,,1.0,80.0,80.0,1.0,1.0,80.0,1.0,0.5,0.0
PRV54227,No,,,,,2.0,130.0,65.0,2.0,2.0,130.0,2.0,0.6666666666666666,0.0
PRV54228,No,29.0,193000.0,6655.172413793103,20.0,14.0,3140.0,224.28571428571428,8.0,43.0,196140.0,28.0,1.4827586206896552,1.9333333333333333
PRV54230,Yes,26.0,233000.0,8961.538461538461,23.0,3.0,1630.0,543.3333333333334,3.0,29.0,234630.0,26.0,1.0740740740740742,6.5
PRV54231,No,,,,,2.0,260.0,130.0,2.0,2.0,260.0,2.0,0.6666666666666666,0.0
PRV54232,No,6.0,92500.0,15416.666666666666,4.0,7.0,1330.0,190.0,4.0,13.0,93830.0,8.0,1.4444444444444444,0.75
PRV54233,No,1.0,6000.0,6000.0,1.0,,,,,1.0,6000.0,1.0,0.5,1.0
PRV54235,No,,,,,1.0,400.0,400.0,1.0,1.0,400.0,1.0,0.5,0.0
PRV54237,No,,,,,24.0,8190.0,341.25,10.0,24.0,8190.0,10.0,2.1818181818181817,0.0
PRV54238,No,,,,,17.0,4860.0,285.88235294117646,13.0,17.0,4860.0,13.0,1.2142857142857142,0.0
PRV54239,No,,,,,10.0,3710.0,371.0,3.0,10.0,3710.0,3.0,2.5,0.0
PRV54240,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54242,No,2.0,10000.0,5000.0,2.0,5.0,730.0,146.0,4.0,7.0,10730.0,6.0,1.0,0.3333333333333333
PRV54244,No,29.0,276000.0,9517.241379310344,26.0,11.0,5740.0,521.8181818181819,8.0,40.0,281740.0,34.0,1.1428571428571428,2.4166666666666665
PRV54245,No,13.0,114000.0,8769.23076923077,12.0,8.0,1820.0,227.5,5.0,21.0,115820.0,17.0,1.1666666666666667,1.4444444444444444
PRV54246,No,,,,,1.0,30.0,30.0,1.0,1.0,30.0,1.0,0.5,0.0
PRV54247,No,1.0,8000.0,8000.0,1.0,2.0,2310.0,1155.0,2.0,3.0,10310.0,3.0,0.75,0.3333333333333333
PRV54250,No,,,,,7.0,880.0,125.71428571428571,7.0,7.0,880.0,7.0,0.875,0.0
PRV54251,No,5.0,52000.0,10400.0,5.0,2.0,80.0,40.0,2.0,7.0,52080.0,7.0,0.875,1.6666666666666667
PRV54252,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54253,No,2.0,19000.0,9500.0,2.0,,,,,2.0,19000.0,2.0,0.6666666666666666,2.0
PRV54254,No,,,,,2.0,140.0,70.0,1.0,2.0,140.0,1.0,1.0,0.0
PRV54255,No,,,,,16.0,31720.0,1982.5,8.0,16.0,31720.0,8.0,1.7777777777777777,0.0
PRV54256,No,1.0,5000.0,5000.0,1.0,7.0,1010.0,144.28571428571428,2.0,8.0,6010.0,3.0,2.0,0.125
PRV54257,No,,,,,10.0,1360.0,136.0,7.0,10.0,1360.0,7.0,1.25,0.0
PRV54258,Yes,69.0,699000.0,10130.434782608696,56.0,8.0,2360.0,295.0,8.0,77.0,701360.0,64.0,1.1846153846153846,7.666666666666667
PRV54259,No,6.0,24000.0,4000.0,5.0,1.0,1700.0,1700.0,1.0,7.0,25700.0,6.0,1.0,3.0
PRV54261,No,,,,,5.0,360.0,72.0,5.0,5.0,360.0,5.0,0.8333333333333334,0.0
PRV54262,No,1.0,3000.0,3000.0,1.0,,,,,1.0,3000.0,1.0,0.5,1.0
PRV54263,No,1.0,4000.0,4000.0,1.0,2.0,50.0,25.0,2.0,3.0,4050.0,3.0,0.75,0.3333333333333333
PRV54265,No,,,,,29.0,6490.0,223.79310344827587,16.0,29.0,6490.0,16.0,1.7058823529411764,0.0
PRV54266,No,14.0,138000.0,9857.142857142857,11.0,3.0,160.0,53.333333333333336,3.0,17.0,138160.0,14.0,1.1333333333333333,3.5
PRV54267,No,,,,,6.0,3560.0,593.3333333333334,3.0,6.0,3560.0,3.0,1.5,0.0
PRV54269,No,,,,,1.0,100.0,100.0,1.0,1.0,100.0,1.0,0.5,0.0
PRV54270,No,,,,,5.0,2040.0,408.0,3.0,5.0,2040.0,3.0,1.25,0.0
PRV54271,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54273,No,,,,,29.0,11140.0,384.13793103448273,10.0,29.0,11140.0,10.0,2.6363636363636362,0.0
PRV54274,No,,,,,20.0,3550.0,177.5,4.0,20.0,3550.0,4.0,4.0,0.0
PRV54275,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54276,No,4.0,86000.0,21500.0,4.0,5.0,2520.0,504.0,3.0,9.0,88520.0,7.0,1.125,0.6666666666666666
PRV54278,No,,,,,4.0,260.0,65.0,3.0,4.0,260.0,3.0,1.0,0.0
PRV54280,No,,,,,1.0,30.0,30.0,1.0,1.0,30.0,1.0,0.5,0.0
PRV54282,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54283,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54284,No,7.0,48000.0,6857.142857142857,4.0,21.0,10020.0,477.14285714285717,4.0,28.0,58020.0,8.0,3.111111111111111,0.3181818181818182
PRV54285,No,,,,,1.0,400.0,400.0,1.0,1.0,400.0,1.0,0.5,0.0
PRV54287,No,,,,,15.0,2470.0,164.66666666666666,5.0,15.0,2470.0,5.0,2.5,0.0
PRV54288,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54289,No,,,,,1.0,200.0,200.0,1.0,1.0,200.0,1.0,0.5,0.0
PRV54290,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54291,No,,,,,1.0,400.0,400.0,1.0,1.0,400.0,1.0,0.5,0.0
PRV54293,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54294,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54295,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54296,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54297,Yes,7.0,158000.0,22571.428571428572,6.0,,,,,7.0,158000.0,6.0,1.0,7.0
PRV54298,No,2.0,17000.0,8500.0,2.0,,,,,2.0,17000.0,2.0,0.6666666666666666,2.0
PRV54299,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54300,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54301,No,,,,,1.0,70.0,70.0,1.0,1.0,70.0,1.0,0.5,0.0
PRV54302,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54303,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54304,No,,,,,1.0,50.0,50.0,1.0,1.0,50.0,1.0,0.5,0.0
PRV54305,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54306,No,,,,,1.0,60.0,60.0,1.0,1.0,60.0,1.0,0.5,0.0
PRV54307,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54308,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54309,No,,,,,1.0,50.0,50.0,1.0,1.0,50.0,1.0,0.5,0.0
PRV54310,No,,,,,2.0,20.0,10.0,1.0,2.0,20.0,1.0,1.0,0.0
PRV54311,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54312,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54313,No,,,,,2.0,150.0,75.0,2.0,2.0,150.0,2.0,0.6666666666666666,0.0
PRV54315,No,,,,,5.0,4350.0,870.0,2.0,5.0,4350.0,2.0,1.6666666666666667,0.0
PRV54316,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54317,No,,,,,2.0,800.0,400.0,2.0,2.0,800.0,2.0,0.6666666666666666,0.0
PRV54319,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54320,No,,,,,2.0,130.0,65.0,1.0,2.0,130.0,1.0,1.0,0.0
PRV54323,Yes,,,,,3.0,570.0,190.0,1.0,3.0,570.0,1.0,1.5,0.0
PRV54324,No,20.0,160000.0,8000.0,17.0,,,,,20.0,160000.0,17.0,1.1111111111111112,20.0
PRV54325,No,11.0,86000.0,7818.181818181818,11.0,,,,,11.0,86000.0,11.0,0.9166666666666666,11.0
PRV54326,No,4.0,20000.0,5000.0,3.0,,,,,4.0,20000.0,3.0,1.0,4.0
PRV54327,Yes,11.0,166000.0,15090.90909090909,10.0,2.0,3500.0,1750.0,2.0,13.0,169500.0,12.0,1.0,3.6666666666666665
PRV54328,No,12.0,153000.0,12750.0,11.0,2.0,100.0,50.0,2.0,14.0,153100.0,13.0,1.0,4.0
PRV54330,No,15.0,117000.0,7800.0,13.0,28.0,12220.0,436.42857142857144,20.0,43.0,129220.0,33.0,1.2647058823529411,0.5172413793103449
PRV54332,No,,,,,73.0,35550.0,486.986301369863,38.0,73.0,35550.0,38.0,1.8717948717948718,0.0
PRV54333,Yes,35.0,379000.0,10828.57142857143,28.0,24.0,2780.0,115.83333333333333,19.0,59.0,381780.0,47.0,1.2291666666666667,1.4
PRV54334,No,,,,,8.0,470.0,58.75,7.0,8.0,470.0,7.0,1.0,0.0
PRV54335,No,11.0,118000.0,10727.272727272728,11.0,10.0,4320.0,432.0,8.0,21.0,122320.0,19.0,1.05,1.0
PRV54336,Yes,12.0,143000.0,11916.666666666666,11.0,8.0,4920.0,615.0,6.0,20.0,147920.0,17.0,1.1111111111111112,1.3333333333333333
PRV54337,No,38.0,386000.0,10157.894736842105,37.0,2.0,140.0,70.0,2.0,40.0,386140.0,39.0,1.0,12.666666666666666
PRV54339,No,4.0,52000.0,13000.0,3.0,3.0,310.0,103.33333333333333,3.0,7.0,52310.0,6.0,1.0,1.0
PRV54340,No,3.0,28000.0,9333.333333333334,3.0,4.0,1110.0,277.5,3.0,7.0,29110.0,6.0,1.0,0.6
PRV54341,No,,,,,4.0,1230.0,307.5,3.0,4.0,1230.0,3.0,1.0,0.0
PRV54342,No,4.0,20200.0,5050.0,4.0,1.0,400.0,400.0,1.0,5.0,20600.0,5.0,0.8333333333333334,2.0
PRV54343,No,,,,,1.0,60.0,60.0,1.0,1.0,60.0,1.0,0.5,0.0
PRV54344,No,,,,,1.0,300.0,300.0,1.0,1.0,300.0,1.0,0.5,0.0
PRV54345,No,,,,,15.0,9540.0,636.0,10.0,15.0,9540.0,10.0,1.3636363636363635,0.0
PRV54347,No,,,,,2.0,210.0,105.0,2.0,2.0,210.0,2.0,0.6666666666666666,0.0
PRV54348,No,43.0,487000.0,11325.581395348838,42.0,7.0,550.0,78.57142857142857,6.0,50.0,487550.0,48.0,1.0204081632653061,5.375
PRV54349,No,,,,,2.0,600.0,300.0,1.0,2.0,600.0,1.0,1.0,0.0
PRV54350,Yes,69.0,775000.0,11231.884057971014,55.0,99.0,27810.0,280.90909090909093,38.0,168.0,802810.0,93.0,1.7872340425531914,0.69
PRV54352,No,,,,,2.0,210.0,105.0,1.0,2.0,210.0,1.0,1.0,0.0
PRV54353,No,,,,,2.0,110.0,55.0,2.0,2.0,110.0,2.0,0.6666666666666666,0.0
PRV54354,Yes,20.0,182000.0,9100.0,17.0,4.0,2920.0,730.0,4.0,24.0,184920.0,21.0,1.0909090909090908,4.0
PRV54355,No,2.0,10000.0,5000.0,2.0,2.0,450.0,225.0,1.0,4.0,10450.0,3.0,1.0,0.6666666666666666
PRV54356,No,6.0,49000.0,8166.666666666667,6.0,,,,,6.0,49000.0,6.0,0.8571428571428571,6.0
PRV54357,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54358,No,,,,,1.0,200.0,200.0,1.0,1.0,200.0,1.0,0.5,0.0
PRV54359,Yes,27.0,303000.0,11222.222222222223,22.0,27.0,6260.0,231.85185185185185,10.0,54.0,309260.0,32.0,1.6363636363636365,0.9642857142857143
PRV54360,No,,,,,4.0,270.0,67.5,4.0,4.0,270.0,4.0,0.8,0.0
PRV54361,Yes,6.0,73000.0,12166.666666666666,5.0,,,,,6.0,73000.0,5.0,1.0,6.0
PRV54362,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54363,No,6.0,69000.0,11500.0,6.0,7.0,400.0,57.142857142857146,3.0,13.0,69400.0,9.0,1.3,0.75
PRV54365,No,,,,,10.0,2040.0,204.0,7.0,10.0,2040.0,7.0,1.25,0.0
PRV54367,Yes,206.0,2067900.0,10038.349514563106,177.0,21.0,2690.0,128.0952380952381,20.0,227.0,2070590.0,197.0,1.1464646464646464,9.363636363636363
PRV54368,No,,,,,3.0,540.0,180.0,2.0,3.0,540.0,2.0,1.0,0.0
PRV54370,No,,,,,9.0,890.0,98.88888888888889,6.0,9.0,890.0,6.0,1.2857142857142858,0.0
PRV54371,No,,,,,1.0,40.0,40.0,1.0,1.0,40.0,1.0,0.5,0.0
PRV54372,Yes,14.0,161000.0,11500.0,14.0,95.0,27760.0,292.2105263157895,49.0,109.0,188760.0,63.0,1.703125,0.14583333333333334
PRV54373,No,1.0,5000.0,5000.0,1.0,2.0,400.0,200.0,2.0,3.0,5400.0,3.0,0.75,0.3333333333333333
PRV54374,No,,,,,44.0,14490.0,329.3181818181818,20.0,44.0,14490.0,20.0,2.0952380952380953,0.0
PRV54375,No,12.0,94000.0,7833.333333333333,9.0,1.0,200.0,200.0,1.0,13.0,94200.0,10.0,1.1818181818181819,6.0
PRV54377,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54378,No,10.0,101000.0,10100.0,9.0,,,,,10.0,101000.0,9.0,1.0,10.0
PRV54379,No,16.0,146000.0,9125.0,14.0,2.0,1600.0,800.0,2.0,18.0,147600.0,16.0,1.0588235294117647,5.333333333333333
PRV54380,No,1.0,12000.0,12000.0,1.0,,,,,1.0,12000.0,1.0,0.5,1.0
PRV54381,No,8.0,41700.0,5212.5,8.0,6.0,680.0,113.33333333333333,6.0,14.0,42380.0,14.0,0.9333333333333333,1.1428571428571428
PRV54382,Yes,42.0,457000.0,10880.952380952382,41.0,9.0,4560.0,506.6666666666667,6.0,51.0,461560.0,47.0,1.0625,4.2
PRV54383,No,,,,,1.0,30.0,30.0,1.0,1.0,30.0,1.0,0.5,0.0
PRV54384,No,2.0,37000.0,18500.0,2.0,2.0,10.0,5.0,2.0,4.0,37010.0,4.0,0.8,0.6666666666666666
PRV54387,No,,,,,16.0,1930.0,120.625,14.0,16.0,1930.0,14.0,1.0666666666666667,0.0
PRV54388,Yes,4.0,24000.0,6000.0,4.0,7.0,950.0,135.71428571428572,7.0,11.0,24950.0,11.0,0.9166666666666666,0.5
PRV54389,No,,,,,4.0,630.0,157.5,4.0,4.0,630.0,4.0,0.8,0.0
PRV54390,No,29.0,271000.0,9344.827586206897,24.0,4.0,660.0,165.0,4.0,33.0,271660.0,28.0,1.1379310344827587,5.8
PRV54391,Yes,14.0,130000.0,9285.714285714286,13.0,19.0,3270.0,172.10526315789474,13.0,33.0,133270.0,26.0,1.2222222222222223,0.7
PRV54392,No,,,,,2.0,130.0,65.0,2.0,2.0,130.0,2.0,0.6666666666666666,0.0
PRV54393,No,3.0,10000.0,3333.3333333333335,3.0,5.0,660.0,132.0,3.0,8.0,10660.0,6.0,1.1428571428571428,0.5
PRV54396,No,,,,,4.0,240.0,60.0,3.0,4.0,240.0,3.0,1.0,0.0
PRV54399,Yes,10.0,140000.0,14000.0,10.0,23.0,5990.0,260.4347826086956,9.0,33.0,145990.0,19.0,1.65,0.4166666666666667
PRV54400,No,,,,,7.0,3200.0,457.14285714285717,7.0,7.0,3200.0,7.0,0.875,0.0
PRV54401,No,,,,,6.0,1810.0,301.6666666666667,6.0,6.0,1810.0,6.0,0.8571428571428571,0.0
PRV54402,No,4.0,40000.0,10000.0,4.0,7.0,1010.0,144.28571428571428,5.0,11.0,41010.0,9.0,1.1,0.5
PRV54403,No,,,,,1.0,50.0,50.0,1.0,1.0,50.0,1.0,0.5,0.0
PRV54404,No,2.0,6000.0,3000.0,2.0,28.0,4180.0,149.28571428571428,18.0,30.0,10180.0,20.0,1.4285714285714286,0.06896551724137931
PRV54407,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54408,No,,,,,1.0,80.0,80.0,1.0,1.0,80.0,1.0,0.5,0.0
PRV54409,No,3.0,25000.0,8333.333333333334,3.0,1.0,90.0,90.0,1.0,4.0,25090.0,4.0,0.8,1.5
PRV54410,No,,,,,2.0,110.0,55.0,1.0,2.0,110.0,1.0,1.0,0.0
PRV54411,No,1.0,2000.0,2000.0,1.0,2.0,1500.0,750.0,2.0,3.0,3500.0,3.0,0.75,0.3333333333333333
PRV54412,No,,,,,9.0,1110.0,123.33333333333333,3.0,9.0,1110.0,3.0,2.25,0.0
PRV54413,No,,,,,6.0,310.0,51.666666666666664,3.0,6.0,310.0,3.0,1.5,0.0
PRV54414,No,1.0,13000.0,13000.0,1.0,,,,,1.0,13000.0,1.0,0.5,1.0
PRV54415,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54416,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54419,No,,,,,3.0,400.0,133.33333333333334,3.0,3.0,400.0,3.0,0.75,0.0
PRV54420,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54421,No,,,,,9.0,580.0,64.44444444444444,2.0,9.0,580.0,2.0,3.0,0.0
PRV54422,No,,,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0
PRV54423,No,,,,,12.0,1170.0,97.5,2.0,12.0,1170.0,2.0,4.0,0.0
PRV54424,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54425,No,3.0,46000.0,15333.333333333334,3.0,,,,,3.0,46000.0,3.0,0.75,3.0
PRV54426,No,7.0,76000.0,10857.142857142857,6.0,,,,,7.0,76000.0,6.0,1.0,7.0
PRV54427,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54429,No,3.0,29000.0,9666.666666666666,2.0,4.0,380.0,95.0,3.0,7.0,29380.0,5.0,1.1666666666666667,0.6
PRV54430,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54431,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54432,No,,,,,1.0,40.0,40.0,1.0,1.0,40.0,1.0,0.5,0.0
PRV54433,No,,,,,2.0,220.0,110.0,1.0,2.0,220.0,1.0,1.0,0.0
PRV54434,No,1.0,12000.0,12000.0,1.0,,,,,1.0,12000.0,1.0,0.5,1.0
PRV54435,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54436,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54437,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54438,No,,,,,23.0,9560.0,415.6521739130435,7.0,23.0,9560.0,7.0,2.875,0.0
PRV54439,No,,,,,1.0,90.0,90.0,1.0,1.0,90.0,1.0,0.5,0.0
PRV54441,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54442,No,,,,,1.0,400.0,400.0,1.0,1.0,400.0,1.0,0.5,0.0
PRV54443,No,,,,,2.0,160.0,80.0,2.0,2.0,160.0,2.0,0.6666666666666666,0.0
PRV54444,No,,,,,1.0,60.0,60.0,1.0,1.0,60.0,1.0,0.5,0.0
PRV54448,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54449,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54450,No,,,,,1.0,100.0,100.0,1.0,1.0,100.0,1.0,0.5,0.0
PRV54451,No,,,,,2.0,230.0,115.0,2.0,2.0,230.0,2.0,0.6666666666666666,0.0
PRV54452,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54454,No,,,,,10.0,2690.0,269.0,7.0,10.0,2690.0,7.0,1.25,0.0
PRV54455,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54456,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54457,No,,,,,2.0,80.0,40.0,1.0,2.0,80.0,1.0,1.0,0.0
PRV54459,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54460,No,2.0,19000.0,9500.0,2.0,,,,,2.0,19000.0,2.0,0.6666666666666666,2.0
PRV54461,No,5.0,80000.0,16000.0,5.0,,,,,5.0,80000.0,5.0,0.8333333333333334,5.0
PRV54462,No,,,,,5.0,660.0,132.0,5.0,5.0,660.0,5.0,0.8333333333333334,0.0
PRV54463,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54465,No,,,,,1.0,80.0,80.0,1.0,1.0,80.0,1.0,0.5,0.0
PRV54466,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54467,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54468,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54469,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54471,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54472,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54473,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54475,No,,,,,3.0,2050.0,683.3333333333334,2.0,3.0,2050.0,2.0,1.0,0.0
PRV54477,No,,,,,7.0,930.0,132.85714285714286,4.0,7.0,930.0,4.0,1.4,0.0
PRV54478,No,,,,,5.0,1250.0,250.0,3.0,5.0,1250.0,3.0,1.25,0.0
PRV54479,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54480,No,2.0,11000.0,5500.0,2.0,,,,,2.0,11000.0,2.0,0.6666666666666666,2.0
PRV54481,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54482,No,,,,,1.0,60.0,60.0,1.0,1.0,60.0,1.0,0.5,0.0
PRV54483,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54486,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54489,No,,,,,1.0,200.0,200.0,1.0,1.0,200.0,1.0,0.5,0.0
PRV54490,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54491,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54496,No,,,,,1.0,70.0,70.0,1.0,1.0,70.0,1.0,0.5,0.0
PRV54497,No,4.0,42000.0,10500.0,4.0,,,,,4.0,42000.0,4.0,0.8,4.0
PRV54498,No,1.0,12000.0,12000.0,1.0,,,,,1.0,12000.0,1.0,0.5,1.0
PRV54499,No,1.0,11000.0,11000.0,1.0,,,,,1.0,11000.0,1.0,0.5,1.0
PRV54500,No,1.0,16000.0,16000.0,1.0,,,,,1.0,16000.0,1.0,0.5,1.0
PRV54501,No,2.0,34000.0,17000.0,2.0,,,,,2.0,34000.0,2.0,0.6666666666666666,2.0
PRV54502,No,2.0,33000.0,16500.0,2.0,,,,,2.0,33000.0,2.0,0.6666666666666666,2.0
PRV54503,No,1.0,8000.0,8000.0,1.0,,,,,1.0,8000.0,1.0,0.5,1.0
PRV54504,Yes,26.0,277400.0,10669.23076923077,22.0,7.0,240.0,34.285714285714285,3.0,33.0,277640.0,25.0,1.2692307692307692,3.25
PRV54505,Yes,5.0,50000.0,10000.0,3.0,1.0,20.0,20.0,1.0,6.0,50020.0,4.0,1.2,2.5
PRV54506,No,2.0,14000.0,7000.0,2.0,7.0,5090.0,727.1428571428571,4.0,9.0,19090.0,6.0,1.2857142857142858,0.25
PRV54507,No,24.0,208000.0,8666.666666666666,18.0,6.0,630.0,105.0,6.0,30.0,208630.0,24.0,1.2,3.4285714285714284
PRV54508,No,,,,,3.0,560.0,186.66666666666666,3.0,3.0,560.0,3.0,0.75,0.0
PRV54509,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54510,No,,,,,11.0,2800.0,254.54545454545453,5.0,11.0,2800.0,5.0,1.8333333333333333,0.0
PRV54511,No,,,,,6.0,1520.0,253.33333333333334,6.0,6.0,1520.0,6.0,0.8571428571428571,0.0
PRV54514,Yes,39.0,424600.0,10887.179487179486,34.0,17.0,2680.0,157.64705882352942,15.0,56.0,427280.0,49.0,1.12,2.1666666666666665
PRV54515,No,,,,,2.0,2460.0,1230.0,2.0,2.0,2460.0,2.0,0.6666666666666666,0.0
PRV54517,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54519,No,,,,,3.0,2610.0,870.0,3.0,3.0,2610.0,3.0,0.75,0.0
PRV54520,No,,,,,1.0,400.0,400.0,1.0,1.0,400.0,1.0,0.5,0.0
PRV54521,No,,,,,3.0,550.0,183.33333333333334,2.0,3.0,550.0,2.0,1.0,0.0
PRV54522,No,,,,,1.0,2000.0,2000.0,1.0,1.0,2000.0,1.0,0.5,0.0
PRV54523,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54524,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54526,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54528,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV54529,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
